gutenberg_id,text,title,author
23104,THE,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,BLUE,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,TOWER,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,By EVELYN E. SMITH,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,_As the vastly advanced guardians,The Blue Tower,"Smith, Evelyn E."
23104,"of mankind, the Belphins knew how",The Blue Tower,"Smith, Evelyn E."
23104,to make a lesson stick--but whom?_,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,Illustrated by DICK FRANCIS,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,"Transcriber's Note: This etext was produced from Galaxy, February,",The Blue Tower,"Smith, Evelyn E."
23104,1958. Extensive research did not reveal any evidence that the U.S.,The Blue Tower,"Smith, Evelyn E."
23104,copyright on this publication was renewed.,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,Minor typographical errors have been corrected without note.,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,"Ludovick Eversole sat in the golden sunshine outside his house, writing",The Blue Tower,"Smith, Evelyn E."
23104,a poem as he watched the street flow gently past him. There were very,The Blue Tower,"Smith, Evelyn E."
23104,"few people on it, for he lived in a slow part of town, and those who",The Blue Tower,"Smith, Evelyn E."
23104,went in for travel generally preferred streets where the pace was,The Blue Tower,"Smith, Evelyn E."
23104,quicker.,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,"Moreover, on a sultry spring afternoon like this one, there would be",The Blue Tower,"Smith, Evelyn E."
23104,few people wandering abroad. Most would be lying on sun-kissed white,The Blue Tower,"Smith, Evelyn E."
23104,"beaches or in sun-drenched parks, or, for those who did not fancy being",The Blue Tower,"Smith, Evelyn E."
23104,"either kissed or drenched by the sun, basking in the comfort of their",The Blue Tower,"Smith, Evelyn E."
23104,own air-conditioned villas.,The Blue Tower,"Smith, Evelyn E."
23104,,The Blue Tower,"Smith, Evelyn E."
23104,"Some would, like Ludovick, be writing poems; others composing",The Blue Tower,"Smith, Evelyn E."
23104,symphonies; still others painting pictures. Those who were without,The Blue Tower,"Smith, Evelyn E."
23104,creative talent or the inclination to indulge it would be relaxing,The Blue Tower,"Smith, Evelyn E."
